Date,Official_Rate,Parallel_Rate,Parallel_Premium,Premium_Lag_1d,Premium_Lag_3d,Premium_Lag_7d,Official_SMA_7,Official_SMA_30,Parallel_SMA_7,Parallel_SMA_30,Premium_SMA_7,Days_Since_Adjustment,Official_Vol_7d,Parallel_Vol_7d,Price_Jump_Target
2023-07-19,54.6998,106.0657824286994,93.9052472380144,93.83328177814262,93.66674359394638,93.25864000461084,54.68015714285714,54.609323333333336,105.88278363110963,105.1481065398396,93.64019966952722,0,0.011273399015675378,0.13328630485057913,False
2023-07-20,54.7047,106.12425272485908,93.99476228707788,93.9052472380144,93.74392544060484,93.34121655118749,54.6854,54.61629333333333,105.94399455406047,105.21049950594035,93.73356334608297,0,0.01306828227264301,0.13146581476040958,False
2023-07-21,54.7145,106.18158582195424,94.06480150957104,93.99476228707788,93.83328177814262,93.43796987104125,54.69125714285714,54.623063333333334,106.00431989184769,105.27297140683088,93.8231107230158,0,0.01575720550628689,0.12946440588407418,False
2023-07-22,54.7145,106.2376978486846,94.16735572596772,94.06480150957104,93.9052472380144,93.5530132137535,54.69711428571429,54.62947,106.06367577317097,105.33543837121086,93.91087393904641,1,0.01567646102057348,0.12728210034471887,False
2023-07-23,54.7145,106.29250493374984,94.26752494082892,94.16735572596772,93.99476228707788,93.66674359394638,54.70297142857144,54.635313333333336,106.12197832673007,105.39781652778007,93.99669984574393,2,0.012773633619457018,0.12491892423473724,False
2023-07-24,54.72,106.34592320584969,94.34561989373115,94.26752494082892,94.06480150957104,93.74392544060484,54.7082,54.64134000000001,106.17914368122463,105.46002200523814,94.08265619619053,0,0.010759182197483784,0.12237490835539064,False
2023-07-25,54.732,106.39786879368384,94.39791857356543,94.34561989373115,94.16735572596772,93.83328177814262,54.714285714285715,54.64776666666667,106.2350879653544,105.52197093228483,94.16331859553665,0,0.010394778984200843,0.11965008914735369,False
2023-07-26,54.737,106.44825782595198,94.472217742938,94.39791857356543,94.26752494082892,93.9052472380144,54.7196,54.65398,106.28972730781904,105.58357943761982,94.2443143819543,0,0.011230316182514593,0.11674450986958577,False
2023-07-27,54.7468,106.49700643135384,94.52644982237106,94.472217742938,94.34561989373115,93.99476228707788,54.725614285714286,54.65997333333333,106.34297783731829,105.6447636499428,94.32026974413905,0,0.013047021248711217,0.11365822210469913,False
2023-07-28,54.7517,106.54403073858911,94.59492716863429,94.52644982237106,94.39791857356543,94.06480150957104,54.73092857142858,54.666129999999995,106.39475568255183,105.70543969795351,94.39600198114809,0,0.01516901609132466,0.11039128769887055,False
